l,xi,xmax
4.0,-1.3,0.0
4.0,-1.4,0.0
4.0,-1.5,0.0
4.0,-1.6,0.0
4.0,-1.7,0.0
4.0,-1.8,0.0
4.0,-1.9,0.0
4.0,-2.0,0.0
4.0,-2.1,0.0
4.0,-2.2,0.0
4.0,-2.3,0.0
4.0,-2.4,0.0
4.0,-2.5,0.0
4.0,-2.6,0.0
4.0,-2.7,0.0
4.0,-2.8,0.0
4.0,-2.9,0.0
4.0,-3.0,0.0
4.0,-3.1,0.0
4.0,-3.2,0.0
4.0,-3.3,0.0
4.0,-3.4,0.0
4.0,-3.5,0.0
4.0,-3.6,0.0
4.0,-3.7,0.0
4.0,-3.8,0.0
4.0,-3.9,0.0
4.0,-4.0,0.0
4.0,-4.1,0.0
4.0,-4.2,0.0
4.0,-4.3,0.0
4.0,-4.4,0.0
4.0,-4.5,0.0
4.0,-4.6,0.0
4.0,-4.7,0.0
4.0,-4.8,0.0
4.0,-4.9,0.0
4.0,-5.0,0.0
4.25,6.0,0.000608
4.25,5.9,0.000608
4.25,5.8,0.000608
4.25,5.7,0.000608
4.25,5.6,0.000608
4.25,5.5,0.000608
4.25,5.4,0.000608
4.25,5.3,0.000608
4.25,5.2,0.000608
4.25,5.1,0.000608
4.25,5.0,0.000608
4.25,4.9,0.000608
4.25,4.8,0.000608
4.25,4.7,0.000608
4.25,4.6,0.000608
4.25,4.5,0.000608
4.25,4.4,0.000608
4.25,4.3,0.000608
4.25,4.2,0.000608
4.25,4.1,0.000608
4.25,4.0,0.000608
4.25,3.9,0.000608
4.25,3.8,0.000608
4.25,3.7,0.000608
4.25,3.6,0.000608
4.25,3.5,0.000608
4.25,3.4,0.000608
4.25,3.3,0.000608
4.25,3.2,0.000608
4.25,3.1,0.000608
4.25,3.0,0.000607
4.25,2.9,0.000607
4.25,2.8,0.000607
4.25,2.7,0.000607
4.25,2.6,0.000606
4.25,2.5,0.000606
4.25,2.4,0.000606
4.25,2.3,0.000606
4.25,2.2,0.000605
4.25,2.1,0.000605
4.25,2.0,0.000605
4.25,1.9,0.000603
4.25,1.8,0.000601
4.25,1.7,0.000598
4.25,1.6,0.000595
4.25,1.5,0.000588
4.25,1.4,0.000581
4.25,1.3,0.000573
4.25,1.2,0.000562
4.25,1.1,0.000549
4.25,1.0,0.000532
4.25,0.9,0.000511
4.25,0.8,0.000484
4.25,0.7,0.00045
4.25,0.6,0.000408
4.25,0.5,0.000356
4.25,0.4,0.00029
4.25,0.3,0.000207
4.25,0.2,0.000105
4.25,0.1,0.0
4.25,0.0,0.0
4.25,-0.1,0.0
4.25,-0.2,0.0
4.25,-0.3,0.0
4.25,-0.4,0.0
4.25,-0.5,0.0
4.25,-0.6,0.0
4.25,-0.7,0.0
4.25,-0.8,0.0
4.25,-0.9,0.0
4.25,-1.0,0.0
4.25,-1.1,0.0
4.25,-1.2,0.0
4.25,-1.3,0.0
4.25,-1.4,0.0
4.25,-1.5,0.0
4.25,-1.6,0.0
4.25,-1.7,0.0
4.25,-1.8,0.0
4.25,-1.9,0.0
4.25,-2.0,0.0
4.25,-2.1,0.0
4.25,-2.2,0.0
4.25,-2.3,0.0
4.25,-2.4,0.0
4.25,-2.5,0.0
4.25,-2.6,0.0
4.25,-2.7,0.0
4.25,-2.8,0.0
4.25,-2.9,0.0
4.25,-3.0,0.0
4.25,-3.1,0.0
4.25,-3.2,0.0
4.25,-3.3,0.0
4.25,-3.4,0.0
4.25,-3.5,0.0
4.25,-3.6,0.0
4.25,-3.7,0.0
4.25,-3.8,0.0
4.25,-3.9,0.0
4.25,-4.0,0.0
4.25,-4.1,0.0
4.25,-4.2,0.0
4.25,-4.3,0.0
4.25,-4.4,0.0
4.25,-4.5,0.0
4.25,-4.6,0.0
4.25,-4.7,0.0
4.25,-4.8,0.0
4.25,-4.9,0.0
4.25,-5.0,0.0
4.5,6.0,0.000606
4.5,5.9,0.000606
4.5,5.8,0.000606
4.5,5.7,0.000606
4.5,5.6,0.000606
4.5,5.5,0.000606
4.5,5.4,0.000606
4.5,5.3,0.000606
4.5,5.2,0.000606
4.5,5.1,0.000606
4.5,5.0,0.000606
4.5,4.9,0.000606
4.5,4.8,0.000606
4.5,4.7,0.000606
4.5,4.6,0.000606
4.5,4.5,0.000606
4.5,4.4,0.000606
4.5,4.3,0.000606
4.5,4.2,0.000606
4.5,4.1,0.000606
4.5,4.0,0.000606
4.5,3.9,0.000606
4.5,3.8,0.000606
4.5,3.7,0.000606
4.5,3.6,0.000606
4.5,3.5,0.000606
4.5,3.4,0.000605
4.5,3.3,0.000605
4.5,3.2,0.000605
4.5,3.1,0.000605
4.5,3.0,0.000604
4.5,2.9,0.000604
4.5,2.8,0.000604
4.5,2.7,0.000604
4.5,2.6,0.000603
4.5,2.5,0.000603
4.5,2.4,0.000603
4.5,2.3,0.000603
4.5,2.2,0.000601
4.5,2.1,0.000599
4.5,2.0,0.000597
4.5,1.9,0.000595
4.5,1.8,0.00059
4.5,1.7,0.000587
4.5,1.6,0.000581
4.5,1.5,0.000574
4.5,1.4,0.000565
4.5,1.3,0.000554
4.5,1.2,0.00054
4.5,1.1,0.000523
4.5,1.0,0.0005
4.5,0.9,0.000473
4.5,0.8,0.000438
4.5,0.7,0.000394
4.5,0.6,0.000339
4.5,0.5,0.00027
4.5,0.4,0.000184
4.5,0.3,0.0
4.5,0.2,0.0
4.5,0.1,0.0
4.5,0.0,0.0
4.5,-0.1,0.0
4.5,-0.2,0.0
4.5,-0.3,0.0
4.5,-0.4,0.0
4.5,-0.5,0.0
4.5,-0.6,0.0
4.5,-0.7,0.0
4.5,-0.8,0.0
4.5,-0.9,0.0
4.5,-1.0,0.0
4.5,-1.1,0.0
4.5,-1.2,0.0
4.5,-1.3,0.0
4.5,-1.4,0.0
4.5,-1.5,0.0
4.5,-1.6,0.0
4.5,-1.7,0.0
4.5,-1.8,0.0
4.5,-1.9,0.0
4.5,-2.0,0.0
4.5,-2.1,0.0
4.5,-2.2,0.0
4.5,-2.3,0.0
4.5,-2.4,0.0
4.5,-2.5,0.0
4.5,-2.6,0.0
4.5,-2.7,0.0
4.5,-2.8,0.0
4.5,-2.9,0.0
4.5,-3.0,0.0
4.5,-3.1,0.0
4.5,-3.2,0.0
4.5,-3.3,0.0
4.5,-3.4,0.0
4.5,-3.5,0.0
4.5,-3.6,0.0
4.5,-3.7,0.0
4.5,-3.8,0.0
4.5,-3.9,0.0
4.5,-4.0,0.0
4.5,-4.1,0.0
4.5,-4.2,0.0
4.5,-4.3,0.0
4.5,-4.4,0.0
4.5,-4.5,0.0
4.5,-4.6,0.0
4.5,-4.7,0.0
4.5,-4.8,0.0
4.5,-4.9,0.0
4.5,-5.0,0.0
4.75,6.0,0.000604
4.75,5.9,0.000604
4.75,5.8,0.000604
4.75,5.7,0.000604
4.75,5.6,0.000604
4.75,5.5,0.000604
4.75,5.4,0.000604
4.75,5.3,0.000604
4.75,5.2,0.000604
4.75,5.1,0.000604
4.75,5.0,0.000604
4.75,4.9,0.000604
4.75,4.8,0.000604
4.75,4.7,0.000604
4.75,4.6,0.000604
4.75,4.5,0.000604
4.75,4.4,0.000604
4.75,4.3,0.000604
4.75,4.2,0.000604
4.75,4.1,0.000604
4.75,4.0,0.000604
4.75,3.9,0.000604
4.75,3.8,0.000604
4.75,3.7,0.000603
4.75,3.6,0.000603
4.75,3.5,0.000603
4.75,3.4,0.000603
4.75,3.3,0.000603
4.75,3.2,0.000602
4.75,3.1,0.000602
4.75,3.0,0.000602
4.75,2.9,0.000602
4.75,2.8,0.000601
4.75,2.7,0.000601
4.75,2.6,0.000601
4.75,2.5,0.000601
4.75,2.4,0.0006
4.75,2.3,0.0006
4.75,2.2,0.000599
4.75,2.1,0.000598
4.75,2.0,0.000594
4.75,1.9,0.000589
4.75,1.8,0.000584
4.75,1.7,0.000576
4.75,1.6,0.000568
4.75,1.5,0.00056
4.75,1.4,0.000548
4.75,1.3,0.000534
4.75,1.2,0.000515
4.75,1.1,0.000492
4.75,1.0,0.000463
4.75,0.9,0.000426
4.75,0.8,0.00038
4.75,0.7,0.000322
4.75,0.6,0.00025
4.75,0.5,0.000159
4.75,0.4,0.0
4.75,0.3,0.0
4.75,0.2,0.0
4.75,0.1,0.0
4.75,0.0,0.0
4.75,-0.1,0.0
4.75,-0.2,0.0
4.75,-0.3,0.0
4.75,-0.4,0.0
4.75,-0.5,0.0
4.75,-0.6,0.0
4.75,-0.7,0.0
4.75,-0.8,0.0
4.75,-0.9,0.0
4.75,-1.0,0.0
4.75,-1.1,0.0
4.75,-1.2,0.0
4.75,-1.3,0.0
4.75,-1.4,0.0
4.75,-1.5,0.0
4.75,-1.6,0.0
4.75,-1.7,0.0
4.75,-1.8,0.0
4.75,-1.9,0.0
4.75,-2.0,0.0
4.75,-2.1,0.0
4.75,-2.2,0.0
4.75,-2.3,0.0
4.75,-2.4,0.0
4.75,-2.5,0.0
4.75,-2.6,0.0
4.75,-2.7,0.0
4.75,-2.8,0.0
4.75,-2.9,0.0
4.75,-3.0,0.0
4.75,-3.1,0.0
4.75,-3.2,0.0
4.75,-3.3,0.0
4.75,-3.4,0.0
4.75,-3.5,0.0
4.75,-3.6,0.0
4.75,-3.7,0.0
4.75,-3.8,0.0
4.75,-3.9,0.0
4.75,-4.0,0.0
4.75,-4.1,0.0
4.75,-4.2,0.0
4.75,-4.3,0.0
4.75,-4.4,0.0
4.75,-4.5,0.0
4.75,-4.6,0.0
4.75,-4.7,0.0
4.75,-4.8,0.0
4.75,-4.9,0.0
4.75,-5.0,0.0
5.0,6.0,0.000602
5.0,5.9,0.000602
5.0,5.8,0.000602
5.0,5.7,0.000602
5.0,5.6,0.000602
5.0,5.5,0.000602
5.0,5.4,0.000602
5.0,5.3,0.000602
5.0,5.2,0.000602
5.0,5.1,0.000602
5.0,5.0,0.000602
5.0,4.9,0.000602
5.0,4.8,0.000602
5.0,4.7,0.000602
5.0,4.6,0.000602
5.0,4.5,0.000602
5.0,4.4,0.000602
5.0,4.3,0.000602
5.0,4.2,0.000602
5.0,4.1,0.000602
5.0,4.0,0.000602
5.0,3.9,0.000602
5.0,3.8,0.000602
5.0,3.7,0.000602
5.0,3.6,0.000602
5.0,3.5,0.000602
5.0,3.4,0.000602
5.0,3.3,0.000602
5.0,3.2,0.000602
5.0,3.1,0.000602
5.0,3.0,0.000601
5.0,2.9,0.000601
5.0,2.8,0.000601
5.0,2.7,0.000601
5.0,2.6,0.0006
5.0,2.5,0.0006
5.0,2.4,0.000699
5.0,2.3,0.000697
5.0,2.2,0.000693
5.0,2.1,0.000689
5.0,2.0,0.000584
5.0,1.9,0.000579
5.0,1.8,0.000574
5.0,1.7,0.000567
5.0,1.6,0.000556
5.0,1.5,0.000543
5.0,1.4,0.000528
5.0,1.3,0.000509
5.0,1.2,0.000484
5.0,1.1,0.000453
5.0,1.0,0.000415
5.0,0.9,0.000366
5.0,0.8,0.000305
5.0,0.7,0.000229
5.0,0.6,0.000132
5.0,0.5,0.0
5.0,0.4,0.0
5.0,0.3,0.0
5.0,0.2,0.0
5.0,0.1,0.0
5.0,0.0,0.0
5.0,-0.1,0.0
5.0,-0.2,0.0
5.0,-0.3,0.0
5.0,-0.4,0.0
5.0,-0.5,0.0
5.0,-0.6,0.0
5.0,-0.7,0.0
5.0,-0.8,0.0
5.0,-0.9,0.0
5.0,-1.0,0.0
5.0,-1.1,0.0
5.0,-1.2,0.0
5.0,-1.3,0.0
5.0,-1.4,0.0
5.0,-1.5,0.0
5.0,-1.6,0.0
5.0,-1.7,0.0
5.0,-1.8,0.0
5.0,-1.9,0.0
5.0,-2.0,0.0
5.0,-2.1,0.0
5.0,-2.2,0.0
5.0,-2.3,0.0
5.0,-2.4,0.0
5.0,-2.5,0.0
5.0,-2.6,0.0
5.0,-2.7,0.0
5.0,-2.8,0.0
5.0,-2.9,0.0
5.0,-3.0,0.0
5.0,-3.1,0.0
5.0,-3.2,0.0
5.0,-3.3,0.0
5.0,-3.4,0.0
5.0,-3.5,0.0
5.0,-3.6,0.0
5.0,-3.7,0.0
5.0,-3.8,0.0
5.0,-3.9,0.0
5.0,-4.0,0.0
5.0,-4.1,0.0
5.0,-4.2,0.0
5.0,-4.3,0.0
5.0,-4.4,0.0
5.0,-4.5,0.0
5.0,-4.6,0.0
5.0,-4.7,0.0
5.0,-4.8,0.0
5.0,-4.9,0.0
5.0,-5.0,0.0
